1609597448467948032 0.000522923 0.000308437 0.001876841 0.013717145 -0.024078420 0.000316898 0.999615911
1609597448534434048 0.000526538 0.000431956 0.001946312 0.013742921 -0.024055069 0.000288228 0.999616128
1609597448601195520 0.000568180 0.000365951 0.001958818 0.013739443 -0.024024292 0.000302159 0.999616912
1609597448667899904 0.000465650 0.000295224 0.001918144 0.013731969 -0.024015245 0.000316852 0.999617227
1609597448734600448 0.000448673 0.000440163 0.001968330 0.013761538 -0.023978412 0.000285951 0.999617714
1609597448801338368 0.000497722 0.000378495 0.001986662 0.013754097 -0.023969389 0.000298712 0.999618029
1609597448867938304 0.000397711 0.000306693 0.002057678 0.013758577 -0.023948597 0.000314906 0.999618461
1609597448934663168 0.000408808 0.000447345 0.002058739 0.013778436 -0.023918399 0.000283719 0.999618920
1609597449001475840 0.000474383 0.000402559 0.002043841 0.013770724 -0.023925818 0.000296970 0.999618844
1609597449068002048 0.000375305 0.000323059 0.002046025 0.013767985 -0.023925875 0.000314465 0.999618875
1609597449134681088 0.000399410 0.000447196 0.001999177 0.013794724 -0.023906900 0.000284476 0.999618970
1609597449201630720 0.000469808 0.000416115 0.002023847 0.013807708 -0.023897897 0.000298238 0.999619002
1609597449268320000 0.000359813 0.000335576 0.002058967 0.013817851 -0.023880203 0.000315638 0.999619279
1609597449334976768 0.000395973 0.000466860 0.002023398 0.013852288 -0.023867561 0.000284275 0.999619114
1609597449401564672 0.000423748 0.000409387 0.002022760 0.013853148 -0.023865453 0.000303497 0.999619147
1609597449468159232 0.000276439 0.000295299 0.002066509 0.013869524 -0.023847637 0.000321942 0.999619339
1609597449534866688 0.000320705 0.000448742 0.002052746 0.013902938 -0.023828874 0.000289271 0.999619332
1609597449601590784 0.000377831 0.000403051 0.002070143 0.013913814 -0.023829302 0.000305623 0.999619166
1609597449668244992 0.000283905 0.000309568 0.002193494 0.013929899 -0.023818327 0.000322494 0.999619198
1609597449734946304 0.000361419 0.000458819 0.002143136 0.013961353 -0.023808271 0.000292100 0.999619008
1609597449801763072 0.000405947 0.000387293 0.002121829 0.013952911 -0.023810598 0.000309927 0.999619065
1609597449868318464 0.000242096 0.000301270 0.002194956 0.013949992 -0.023789418 0.000321207 0.999619607
1609597449935083008 0.000293882 0.000401492 0.002166877 0.013983687 -0.023763123 0.000295202 0.999619769
1609597450001751808 0.000613155 0.000238104 0.002274477 0.014005747 -0.023761572 0.000737679 0.999619269
1609597450068478976 0.001308977 -0.000150551 0.002271326 0.013989911 -0.023689888 0.002220714 0.999618997
1609597450135181568 0.002834293 0.000923485 0.002349232 0.013966005 -0.023730424 0.004791162 0.999609355
1609597450201977088 0.004927339 0.001829116 0.002399970 0.014231353 -0.023804599 0.008427028 0.999579809
1609597450268508928 0.007435817 0.003927741 0.002538769 0.014202582 -0.023918557 0.012556455 0.999534154
1609597450335211776 0.010692084 0.006604105 0.002673802 0.013975521 -0.023919879 0.017408866 0.999464584
1609597450401916928 0.014301093 0.009390451 0.003100249 0.014543438 -0.023647952 0.023285649 0.999343305
1609597450468570368 0.017908895 0.012648491 0.003418847 0.014616434 -0.023387705 0.030012824 0.999168957
1609597450535297536 0.022360865 0.016719105 0.003928629 0.014627291 -0.022872722 0.037274886 0.998936166
1609597450602107392 0.026928193 0.020628848 0.004120398 0.015403500 -0.021060316 0.045499282 0.998623558
1609597450668645376 0.032161317 0.025718666 0.004169902 0.014516144 -0.019132846 0.053965636 0.998253939
1609597450735391744 0.037048406 0.029835705 0.004014688 0.013029087 -0.016819616 0.062604561 0.997811612
1609597450802122496 0.042899508 0.035570611 0.002528752 0.004456998 -0.004901784 0.071678313 0.997405799
1609597450868822272 0.049059380 0.041962717 0.001521407 0.003061795 0.004860934 0.081802782 0.996631979
1609597450935625984 0.055674342 0.049244717 0.000829017 0.004336697 0.009655803 0.092868209 0.995622144
1609597451002378752 0.062173966 0.057085419 -0.000020019 0.005007187 0.012903011 0.104435072 0.994435396
1609597451068993792 0.068475291 0.064652270 -0.000808048 0.004052357 0.015674043 0.115848227 0.993134981
1609597451135486720 0.074607550 0.072631409 -0.001966249 0.002530830 0.019016533 0.127110943 0.991702967
1609597451202353408 0.080172401 0.080923014 -0.002965920 0.000902856 0.020406409 0.138895038 0.990096426
1609597451268955648 0.085898647 0.089556748 -0.003376685 0.001065468 0.019682193 0.150640280 0.988392120
1609597451335556352 0.091874961 0.097337672 -0.003229739 0.003204641 0.015699372 0.162052227 0.986652084
1609597451402256128 0.097341108 0.105607059 -0.003955312 0.001450565 0.015316343 0.173567972 0.984701714
1609597451469183488 0.102737740 0.114227235 -0.004685938 -0.000640644 0.014356094 0.185144657 0.982606202
1609597451535808768 0.108061454 0.123262089 -0.004929340 -0.000980968 0.010484553 0.196880635 0.980370913
1609597451602484736 0.113617342 0.131744792 -0.005346120 -0.000331352 0.009772090 0.208282560 0.978019822
1609597451669120768 0.118513892 0.140102913 -0.005881184 0.000606456 0.010356044 0.219548350 0.975546466
1609597451735740928 0.122739269 0.148544583 -0.006453319 0.000613112 0.011146906 0.230642283 0.972974567
1609597451802638848 0.126473286 0.157752582 -0.006812311 -0.000795894 0.009754707 0.241676259 0.970307579
1609597451869372672 0.129953394 0.166440466 -0.007076033 -0.001881359 0.007350924 0.251354273 0.967865411
1609597451935876096 0.133095402 0.173301212 -0.007515056 -0.002780974 0.006544449 0.259077117 0.965830463
1609597452002622720 0.134707271 0.179598650 -0.007964273 -0.004449000 0.004395195 0.265184093 0.964177518
1609597452069233152 0.135263655 0.183056763 -0.008093801 -0.006082677 0.003894528 0.269028518 0.963105129
1609597452136120320 0.136059890 0.185997436 -0.008493197 -0.006251905 0.003815935 0.271011625 0.962548207
1609597452202599680 0.135918704 0.186751700 -0.008479706 -0.006267339 0.003849574 0.271674320 0.962361141
1609597452269413888 0.135649998 0.186961691 -0.008327753 -0.006051152 0.003407023 0.271546383 0.962400300
1609597452336164096 0.135682184 0.187084921 -0.008317428 -0.005990707 0.003169185 0.271574364 0.962393595
1609597452402656512 0.135671469 0.187188873 -0.008348676 -0.005768515 0.003295296 0.271600452 0.962387167
1609597452469447936 0.135591983 0.187363187 -0.008240748 -0.005538672 0.003261854 0.271418042 0.962440092
1609597452536059136 0.135226171 0.186982707 -0.008094113 -0.005223785 0.003220377 0.270192031 0.962786896
1609597452602766080 0.134857864 0.186022445 -0.007909494 -0.004531243 0.003111644 0.267936852 0.963420795
1609597452670085632 0.134680394 0.183769634 -0.007759298 -0.004763135 0.002872480 0.264497647 0.964370290
1609597452736397312 0.133954602 0.180401364 -0.007699845 -0.005128578 0.002886325 0.260265937 0.965519036
1609597452802828032 0.132875439 0.175713316 -0.007759449 -0.005004658 0.003113433 0.254805989 0.966974233
1609597452869668096 0.131070273 0.170214008 -0.007635854 -0.004594151 0.003436625 0.248022024 0.968737405
1609597452936271360 0.129326115 0.163806197 -0.007760927 -0.004418477 0.003550490 0.239926898 0.970774410
1609597453002899456 0.125823769 0.156010807 -0.007576190 -0.004561881 0.003247474 0.230136304 0.973142294
1609597453069724416 0.122188904 0.147432039 -0.007361190 -0.004360839 0.002953305 0.219265121 0.975651099
1609597453136352256 0.118189407 0.138688238 -0.007074960 -0.003898171 0.002768408 0.207758695 0.978168424
1609597453202991616 0.113475097 0.130556797 -0.006522192 -0.003822116 0.002802856 0.195993380 0.980593764
1609597453269813248 0.108448191 0.122474841 -0.005662688 -0.003669354 0.002831163 0.183920270 0.982930239
1609597453336367104 0.103610634 0.113977389 -0.004880393 -0.003340762 0.002912465 0.171640176 0.985149738
1609597453403054336 0.098731929 0.105526897 -0.004325118 -0.003132830 0.003063754 0.159276172 0.987224341
1609597453469782272 0.093313885 0.097467374 -0.003673560 -0.002954265 0.003239004 0.146692133 0.989172482
1609597453536718848 0.087538488 0.089190550 -0.002854313 -0.002739558 0.003363837 0.133693140 0.991013281
1609597453603128320 0.081576939 0.080517450 -0.002060887 -0.002772101 0.003374678 0.120400189 0.992715831
1609597453669966080 0.075373338 0.071928888 -0.001675505 -0.002741110 0.003474443 0.106857731 0.994264472
1609597453736641280 0.068549653 0.063535053 -0.001461975 -0.002589464 0.003764563 0.093215567 0.995635466
1609597453803322112 0.061211960 0.055116879 -0.001042654 -0.002031034 0.003962050 0.079156147 0.996852287
1609597453869967616 0.053486860 0.046727611 -0.000330804 -0.001688002 0.003956442 0.064765620 0.997891232
1609597453936597248 0.045660744 0.038879572 0.000187544 -0.001782766 0.004157960 0.050209517 0.998728460
1609597454003314688 0.037643148 0.030805928 0.000785955 -0.001144577 0.004490410 0.035323528 0.999365186
1609597454069992448 0.029190016 0.022697239 0.001656178 -0.000523932 0.004821508 0.020394005 0.999780257
1609597454136762112 0.020705378 0.015185591 0.002260145 -0.000278506 0.005126432 0.005404549 0.999972216
1609597454203397632 0.012248096 0.008413629 0.002808392 -0.000069413 0.005434348 -0.009530125 0.999939818
1609597454270246400 0.003156695 0.001429341 0.003586780 0.000386510 0.005574007 -0.024608133 0.999681560
1609597454336798464 -0.006027470 -0.005446862 0.004435760 0.000351634 0.005585037 -0.039813088 0.999191474
1609597454403599616 -0.015007924 -0.011303979 0.005254824 -0.000133684 0.006004818 -0.054816675 0.998478371
1609597454470539264 -0.024698660 -0.017067652 0.005789938 0.000453065 0.005973478 -0.070016258 0.997527862
1609597454536798464 -0.034864521 -0.022417180 0.006238130 0.001099192 0.005874178 -0.085133305 0.996351648
1609597454603740416 -0.044743600 -0.027182514 0.006489525 0.000878056 0.005943771 -0.100229120 0.994946242
1609597454670243328 -0.054626741 -0.031912016 0.006535858 0.000568833 0.005893448 -0.115270107 0.993316539
1609597454736904960 -0.065079845 -0.036456024 0.006640075 0.000717433 0.005327145 -0.130240069 0.991467917
1609597454803799808 -0.075062091 -0.040585049 0.007509156 0.000121816 0.004909094 -0.144454580 0.989499247
1609597454870339328 -0.083858837 -0.044079633 0.008011936 -0.000165353 0.004476916 -0.156802251 0.987619858
1609597454937028864 -0.092494394 -0.047881332 0.008344454 0.000018779 0.004000778 -0.167944279 0.985788371
1609597455003835136 -0.099693333 -0.051281951 0.008614125 -0.000477275 0.003621080 -0.176787156 0.984242329
1609597455070508544 -0.105346022 -0.053739574 0.008990563 -0.001104219 0.003433354 -0.183275618 0.983054953
1609597455137241856 -0.109213622 -0.055327921 0.008934207 -0.001331011 0.003344556 -0.187601025 0.982238717
1609597455203841792 -0.110757650 -0.055735415 0.008908351 -0.001379532 0.003089836 -0.189687317 0.981838720
1609597455270615296 -0.111660793 -0.055395405 0.009481440 -0.001093615 0.003313336 -0.190027750 0.981772519
1609597455337136384 -0.111322793 -0.055732475 0.009144550 -0.000658878 0.003213248 -0.189147414 0.981943225
1609597455403832064 -0.111271671 -0.058296467 0.009226920 -0.000144604 0.002657497 -0.187345838 0.982290412
1609597455470599424 -0.109248766 -0.058772916 0.009161497 -0.000692822 0.002946242 -0.184165826 0.982890527
1609597455537325824 -0.105854438 -0.057456628 0.009370544 -0.000431459 0.003015811 -0.179702567 0.983716273
1609597455603902976 -0.102715301 -0.056286893 0.009495348 -0.000167091 0.002750114 -0.174846211 0.984591901
1609597455670760960 -0.098461985 -0.054803746 0.009571686 -0.000502089 0.002858291 -0.169044000 0.985604233
1609597455737285376 -0.093330436 -0.051655794 0.010139353 -0.000765751 0.003100923 -0.162510339 0.986701671
1609597455804052480 -0.087129453 -0.049350079 0.010100689 -0.000666490 0.003358058 -0.154370817 0.988007050
1609597455870709248 -0.080377891 -0.045921135 0.010493853 -0.000659937 0.003587921 -0.145831289 0.989302748
1609597455937369856 -0.073856462 -0.043711284 0.010617338 -0.000764365 0.003619365 -0.137115922 0.990548101
1609597456004338944 -0.066716995 -0.039657796 0.010619485 -0.000702718 0.003639614 -0.127656909 0.991811460
1609597456070936320 -0.058602877 -0.035292484 0.010638672 -0.000772548 0.003590242 -0.117362761 0.993082321
1609597456137424896 -0.049995687 -0.031114567 0.010489927 -0.000910400 0.003649899 -0.106263204 0.994330921
1609597456204510464 -0.041005323 -0.026938209 0.010400094 -0.000845624 0.003697570 -0.094485715 0.995518992
1609597456270801152 -0.031675055 -0.023062719 0.010389261 -0.000646855 0.003721165 -0.082825944 0.996556871
1609597456337583104 -0.022433914 -0.018698995 0.010694165 -0.000586654 0.003599947 -0.071168625 0.997457630
1609597456404209664 -0.013076942 -0.013934159 0.011117885 -0.000722088 0.003635275 -0.059209253 0.998238713
1609597456470882048 -0.004147944 -0.008791274 0.011151012 -0.000972576 0.003710973 -0.047476691 0.998864979
1609597456537836800 0.004122150 -0.004062752 0.011178754 -0.001124925 0.003809526 -0.036312605 0.999332586
1609597456604364800 0.010446918 0.000319855 0.011108426 -0.001154095 0.003928895 -0.027715320 0.999607469
1609597456670967808 0.015207748 0.004262327 0.011229734 -0.001286167 0.003922087 -0.021418278 0.999762082
1609597456737791232 0.018802068 0.007624639 0.011220976 -0.001377192 0.003934867 -0.016854544 0.999849261
1609597456804407552 0.020472487 0.010010857 0.011306704 -0.001413699 0.003956957 -0.014384955 0.999887702
1609597456871129600 0.021690055 0.011579274 0.011215040 -0.001527256 0.003895951 -0.013465804 0.999900576
1609597456938062080 0.021421963 0.011462376 0.011150526 -0.001569018 0.003913527 -0.013708570 0.999897144
1609597457004410880 0.021452375 0.011355915 0.011126037 -0.001481585 0.003903527 -0.013748241 0.999896771
1609597457071101952 0.021590095 0.011266817 0.011128797 -0.001417463 0.003884114 -0.013723051 0.999897286
1609597457137847552 0.022068383 0.011543018 0.011051444 -0.001463482 0.003880639 -0.013601508 0.999898894
1609597457204574464 0.025481296 0.011790865 0.011899045 -0.001628407 0.003457329 -0.013410456 0.999902773
1609597457271191808 0.032858737 0.012018912 0.011189067 -0.001584688 0.003619229 -0.013414303 0.999902218
1609597457337921536 0.042566167 0.011806672 0.010599039 -0.001416895 0.003861062 -0.013483373 0.999900637
1609597457404588288 0.052472981 0.011627496 0.010784070 -0.001394644 0.003673331 -0.013425634 0.999902152
1609597457471276032 0.062053623 0.011864292 0.010393708 -0.001450734 0.003729809 -0.013391174 0.999902325
1609597457538011904 0.072158668 0.011918512 0.010073815 -0.001455371 0.003840412 -0.013378924 0.999902064
1609597457604761088 0.082399032 0.011804150 0.010119548 -0.001389058 0.003707681 -0.013361405 0.999902894
1609597457671387136 0.093138206 0.011848332 0.009887736 -0.001373789 0.003659688 -0.013319717 0.999903648
1609597457738193664 0.105001800 0.011764121 0.009459975 -0.001381550 0.003780825 -0.013552065 0.999900064
1609597457804891648 0.116658444 0.010909528 0.009358014 -0.001392992 0.003777206 -0.014743823 0.999883199
1609597457871442944 0.128333968 0.009726730 0.009098835 -0.001344004 0.003756779 -0.016613901 0.999854019
1609597457938305280 0.140551067 0.008388685 0.008955751 -0.001102927 0.003785042 -0.018969418 0.999812291
1609597458004782848 0.153341653 0.006932097 0.009216977 -0.000980988 0.003707623 -0.021217346 0.999767531
1609597458071507456 0.166487846 0.005176196 0.008986570 -0.000890655 0.003579729 -0.023259331 0.999722659
1609597458138185216 0.180549808 0.003450860 0.008691555 -0.000922485 0.003651275 -0.025698439 0.999662647
1609597458204865792 0.194561398 0.001013614 0.008703347 -0.001061316 0.003572851 -0.029006034 0.999572288
1609597458272106496 0.209054983 -0.002100425 0.009012634 -0.000997176 0.003458828 -0.032597991 0.999462062
1609597458338386688 0.223258403 -0.006730203 0.008926044 -0.001018530 0.003538131 -0.036323764 0.999333292
1609597458404973824 0.238805673 -0.011881331 0.008967425 -0.000979263 0.003480033 -0.040815708 0.999160152
1609597458471991040 0.253285746 -0.017181088 0.009537911 -0.000865544 0.003409463 -0.045312114 0.998966686
1609597458538400000 0.268076174 -0.022468009 0.009449726 -0.000956606 0.003448485 -0.049997579 0.998742927
1609597458605102592 0.281983241 -0.028265072 0.009855234 -0.000860486 0.003351002 -0.054823786 0.998490051
1609597458671868928 0.297109449 -0.034143511 0.009865198 -0.000940874 0.003376240 -0.059539268 0.998219811
1609597458738451200 0.311824270 -0.040061334 0.010138157 -0.000753223 0.003346127 -0.064244880 0.997928270
1609597458805216768 0.327883021 -0.046144042 0.010305126 -0.000533982 0.003430298 -0.069079540 0.997605115
1609597458871987456 0.344503342 -0.052179852 0.010831921 -0.000405836 0.003413937 -0.073747212 0.997271041
1609597458938576896 0.361866581 -0.059381766 0.010469586 -0.000214358 0.003235323 -0.078478489 0.996910534
1609597459005304576 0.378909812 -0.065897995 0.010752056 0.000018536 0.003062364 -0.083200137 0.996528153
1609597459072023040 0.396230780 -0.072391308 0.011118882 0.000033677 0.003134859 -0.087688355 0.996143024
1609597459138651904 0.413479258 -0.078916348 0.011518754 0.000242249 0.003063158 -0.092413669 0.995715960
1609597459205322496 0.430927642 -0.087098437 0.012282787 0.000310371 0.002913628 -0.096866409 0.995293079
1609597459271948288 0.449643727 -0.093582918 0.011755234 0.000039666 0.003102152 -0.100240420 0.994958408
1609597459338752256 0.470397422 -0.101078785 0.011366320 0.000100518 0.003109217 -0.102381156 0.994740379
1609597459405490944 0.491226237 -0.108707723 0.010952586 0.000024495 0.003228209 -0.104339862 0.994536460
1609597459472368384 0.519314679 -0.121234622 0.012132586 -0.000547699 -0.001852052 -0.106141713 0.994349137
1609597459538720000 0.540387923 -0.129283516 0.012337753 -0.000776198 -0.002043897 -0.108126906 0.994134695
1609597459605533696 0.562897435 -0.137610995 0.012329887 -0.000915763 -0.001967664 -0.110046222 0.993924101
1609597459672252672 0.585697453 -0.146234002 0.012281724 -0.000890927 -0.001788114 -0.111975420 0.993708969
1609597459738760192 0.608780187 -0.154776675 0.011924861 -0.000876687 -0.001579809 -0.113887907 0.993491963
1609597459805639168 0.633421794 -0.163510016 0.012074380 -0.000836784 -0.001580918 -0.115346142 0.993323748
1609597459872350976 0.658085870 -0.172305851 0.012170941 -0.000785864 -0.001768581 -0.116645052 0.993171781
1609597459938853120 0.682504944 -0.181279821 0.012002125 -0.000487354 -0.001548742 -0.118087043 0.993001920
1609597460005809664 0.707074649 -0.190278226 0.012011362 -0.000515731 -0.001455942 -0.119364292 0.992849324
1609597460072292352 0.731381011 -0.198908428 0.012535334 -0.000454080 -0.001562252 -0.120728861 0.992684187
1609597460139016960 0.756083938 -0.207774518 0.012862138 -0.000416877 -0.001514122 -0.121530841 0.992586414
1609597460205988864 0.781005376 -0.216781024 0.012790917 -0.000433379 -0.001373405 -0.122239163 0.992499629
1609597460272321792 0.805773242 -0.225494496 0.013384189 -0.000401233 -0.001209071 -0.122715326 0.992441094
1609597460339135488 0.830725043 -0.234534820 0.013924421 -0.000330995 -0.001213128 -0.123296744 0.992369050
1609597460405894912 0.855643811 -0.243520475 0.014199805 -0.000351785 -0.001277842 -0.123814057 0.992304551
1609597460472528896 0.880823450 -0.252505450 0.013484414 -0.000262508 -0.001039321 -0.124077656 0.992271932
1609597460539095040 0.906487124 -0.260564063 0.013120904 -0.000225344 -0.000820541 -0.123847622 0.992300883
1609597460605774080 0.931946298 -0.268210573 0.014051523 -0.000227055 -0.000780688 -0.123690784 0.992320477
1609597460672455424 0.957580235 -0.275144495 0.014401054 -0.000149992 -0.000675573 -0.123700037 0.992319415
1609597460739164672 0.983465808 -0.282069008 0.014523586 -0.000057355 -0.000618233 -0.123670913 0.992323092
1609597460805890816 1.009347483 -0.289001803 0.014517280 -0.000023569 -0.000632743 -0.123667070 0.992323564
1609597460872640768 1.035065874 -0.295754668 0.013916163 -0.000044511 -0.000456324 -0.123846799 0.992301245
1609597460939219712 1.060999594 -0.302590091 0.013702113 -0.000223071 -0.000532553 -0.123828117 0.992303514
1609597461006056192 1.086640715 -0.309463160 0.014328654 -0.000257326 -0.000638062 -0.123764497 0.992311380
1609597461072727040 1.112302850 -0.316553312 0.014443851 -0.000284995 -0.000686710 -0.123947109 0.992288547
1609597461139397376 1.138204726 -0.323235176 0.013974110 -0.000247438 -0.000681302 -0.123747829 0.992313433
1609597461206272768 1.164081492 -0.330329631 0.013817003 -0.000008980 -0.000677156 -0.123812342 0.992305419
1609597461272698880 1.189557179 -0.337064758 0.013299786 0.000086385 -0.000674295 -0.123832198 0.992302940
1609597461339543808 1.215417108 -0.343873733 0.013010491 0.000356830 -0.000633451 -0.123929072 0.992290812
1609597461406139904 1.241241970 -0.350803484 0.012843628 0.000336876 -0.000563198 -0.123969720 0.992285784
1609597461472725760 1.266803112 -0.357268490 0.012755081 0.000388211 -0.000809125 -0.123779380 0.992309357
1609597461539578368 1.292553275 -0.364064904 0.014126053 0.000317148 -0.000959852 -0.123814872 0.992304820
1609597461606438144 1.318520720 -0.370665627 0.014222049 0.000092505 -0.000908287 -0.123709214 0.992318093
1609597461672804608 1.344376728 -0.377336864 0.014417919 -0.000027375 -0.000951305 -0.123850576 0.992300423
1609597461739565568 1.370330002 -0.383799582 0.014500471 0.000038842 -0.001000138 -0.123700791 0.992319058
1609597461806292224 1.396487511 -0.390311498 0.014906824 0.000152361 -0.001132663 -0.123266138 0.992372991
1609597461873095936 1.423159672 -0.396471694 0.015123282 0.000113554 -0.001116826 -0.122135953 0.992512745
1609597461939752448 1.449770794 -0.402665974 0.015770239 -0.000073743 -0.001175293 -0.120975866 0.992654750
1609597462006480128 1.476074332 -0.408936508 0.016181093 -0.000159720 -0.001323060 -0.120097672 0.992761186
1609597462073067520 1.502317794 -0.415164519 0.016210442 -0.000212555 -0.001322037 -0.119524640 0.992830332
1609597462139756032 1.528144305 -0.421519244 0.016866381 -0.000227251 -0.001605411 -0.119446171 0.992839354
1609597462206457344 1.553607871 -0.427915052 0.017775554 -0.000393192 -0.001641856 -0.119687900 0.992810131
1609597462273190144 1.579472524 -0.434511401 0.018585449 -0.000531220 -0.001672491 -0.119838005 0.992791908
1609597462339714816 1.605459459 -0.440642674 0.019242364 -0.000612430 -0.001805710 -0.119552970 0.992825993
1609597462406461696 1.631243657 -0.447028967 0.019222215 -0.000567781 -0.001713584 -0.119651669 0.992814293
1609597462473285888 1.656786788 -0.453554609 0.019446821 -0.000500597 -0.001918576 -0.119959430 0.992776815
1609597462539861248 1.682523797 -0.459974036 0.019561966 -0.000426733 -0.001830724 -0.120132860 0.992756044
1609597462606500352 1.708158780 -0.466399134 0.021975828 -0.000375036 -0.001774560 -0.119975143 0.992775239
1609597462673218560 1.734063613 -0.472337300 0.024303265 -0.000612554 -0.002222243 -0.119970452 0.992774787
1609597462739922688 1.759864924 -0.478763668 0.024673935 -0.000671269 -0.002151520 -0.119993021 0.992772177
1609597462806647808 1.785770414 -0.485240051 0.024944460 -0.000676185 -0.002208256 -0.119974374 0.992774303
1609597462873640960 1.811688936 -0.491688568 0.025096231 -0.000692499 -0.002208532 -0.119988388 0.992772597
1609597462940036864 1.837076771 -0.498051503 0.027250204 -0.000560518 -0.002050248 -0.119612648 0.992818360
1609597463006791168 1.863738214 -0.504325347 0.027437252 -0.000290038 -0.002168636 -0.118811741 0.992914389
1609597463073403648 1.890405180 -0.510353271 0.027569324 -0.000389039 -0.002071909 -0.117685461 0.993048684
1609597463140033792 1.917000072 -0.516242967 0.027725449 -0.000581955 -0.002022043 -0.116728818 0.993161596
1609597463206705152 1.943551085 -0.522028816 0.027957470 -0.000657702 -0.002049384 -0.115504977 0.993304569
1609597463273506304 1.970283125 -0.528230789 0.029208620 -0.000841144 -0.001860637 -0.114073848 0.993470175
1609597463340232704 1.997456302 -0.533551672 0.029338722 -0.001087611 -0.001923566 -0.112284399 0.993673654
1609597463406807296 2.024333125 -0.538985533 0.029269337 -0.001155607 -0.002064299 -0.110760324 0.993844331
1609597463473545728 2.051504629 -0.544454442 0.028762786 -0.001155664 -0.002107490 -0.109166646 0.994020556
1609597463540204800 2.078488844 -0.549828895 0.029520354 -0.001105893 -0.001895365 -0.107426959 0.994210558
1609597463606933504 2.105702831 -0.554773488 0.029265781 -0.001139025 -0.001977675 -0.105673630 0.994398248
1609597463673682688 2.132957296 -0.559833235 0.029006297 -0.001277817 -0.001799387 -0.103840757 0.994591487
1609597463740531456 2.161516478 -0.563965222 0.028777085 -0.001189374 -0.001590421 -0.100611795 0.994923777
1609597463807202304 2.190081720 -0.568082709 0.028777652 -0.001077537 -0.001519932 -0.096462459 0.995334880
1609597463873902848 2.219058185 -0.571781245 0.028366126 -0.001158718 -0.001378179 -0.092469172 0.995713920
1609597463940290048 2.247863304 -0.575067459 0.028714547 -0.001104660 -0.001503841 -0.088212125 0.996099964
1609597464006984448 2.276458680 -0.578132656 0.028898107 -0.001062189 -0.001695345 -0.084296761 0.996438685
1609597464073798144 2.305262838 -0.580750001 0.028764004 -0.001106189 -0.001791982 -0.080295669 0.996768865
1609597464140354048 2.334157739 -0.583776800 0.028874439 -0.001127095 -0.001795078 -0.076317639 0.997081303
1609597464207102208 2.362661972 -0.586313007 0.029347111 -0.001069873 -0.001747302 -0.072542627 0.997363208
1609597464273846528 2.391407609 -0.588824328 0.029695325 -0.001054800 -0.001676808 -0.068768758 0.997630660
1609597464340392192 2.420085396 -0.591279881 0.030080864 -0.000999448 -0.001733392 -0.065081128 0.997877970
1609597464407366400 2.448744586 -0.593446837 0.030782050 -0.001103387 -0.001612929 -0.061166829 0.998125643
1609597464473901824 2.477536630 -0.595524986 0.031250490 -0.001192785 -0.001564812 -0.057283684 0.998356003
1609597464540593920 2.506469335 -0.597060221 0.031283712 -0.001233545 -0.001483918 -0.053384241 0.998572180
1609597464607440896 2.535055785 -0.599022820 0.031708105 -0.001214731 -0.001419301 -0.049891448 0.998752899
